# 3-Component Decay Chain Output
# Input parameters:
#   Half-life A (h): 1.97
#   Half-life B (h): 9.91
#   Na0: 100.0  Nb0: 0.0  Nc0: 0.0
#   tfinal (h): 50.0
#
# t(h)    NA        NB        NC        Total
42.1400   0.000036   6.549214   93.450749   100.000000
42.1500   0.000036   6.544635   93.455329   100.000000
42.1600   0.000036   6.540059   93.459905   100.000000
42.1700   0.000036   6.535487   93.464477   100.000000
42.1800   0.000036   6.530917   93.469047   100.000000
42.1900   0.000036   6.526351   93.473613   100.000000
42.2000   0.000036   6.521788   93.478177   100.000000
42.2100   0.000035   6.517228   93.482737   100.000000
42.2200   0.000035   6.512671   93.487294   100.000000
42.2300   0.000035   6.508118   93.491847   100.000000
42.2400   0.000035   6.503567   93.496398   100.000000
42.2500   0.000035   6.499020   93.500945   100.000000
42.2600   0.000035   6.494476   93.505489   100.000000
42.2700   0.000035   6.489935   93.510030   100.000000
42.2800   0.000035   6.485398   93.514568   100.000000
42.2900   0.000034   6.480863   93.519102   100.000000
42.3000   0.000034   6.476332   93.523634   100.000000
42.3100   0.000034   6.471804   93.528162   100.000000
42.3200   0.000034   6.467279   93.532687   100.000000
42.3300   0.000034   6.462757   93.537209   100.000000
42.3400   0.000034   6.458239   93.541728   100.000000
42.3500   0.000034   6.453723   93.546243   100.000000
42.3600   0.000034   6.449211   93.550756   100.000000
42.3700   0.000034   6.444702   93.555265   100.000000
42.3800   0.000033   6.440196   93.559771   100.000000
42.3900   0.000033   6.435693   93.564274   100.000000
42.4000   0.000033   6.431193   93.568774   100.000000
42.4100   0.000033   6.426696   93.573270   100.000000
42.4200   0.000033   6.422203   93.577764   100.000000
42.4300   0.000033   6.417713   93.582254   100.000000
42.4400   0.000033   6.413226   93.586742   100.000000
42.4500   0.000033   6.408742   93.591226   100.000000
42.4600   0.000032   6.404261   93.595707   100.000000
42.4700   0.000032   6.399783   93.600185   100.000000
42.4800   0.000032   6.395308   93.604659   100.000000
42.4900   0.000032   6.390837   93.609131   100.000000
42.5000   0.000032   6.386369   93.613599   100.000000
42.5100   0.000032   6.381903   93.618065   100.000000
42.5200   0.000032   6.377441   93.622527   100.000000
42.5300   0.000032   6.372982   93.626986   100.000000
42.5400   0.000032   6.368526   93.631442   100.000000
42.5500   0.000031   6.364074   93.635895   100.000000
42.5600   0.000031   6.359624   93.640345   100.000000
42.5700   0.000031   6.355178   93.644791   100.000000
42.5800   0.000031   6.350734   93.649235   100.000000
42.5900   0.000031   6.346294   93.653675   100.000000
42.6000   0.000031   6.341857   93.658112   100.000000
42.6100   0.000031   6.337423   93.662547   100.000000
42.6200   0.000031   6.332992   93.666978   100.000000
42.6300   0.000031   6.328564   93.671406   100.000000
42.6400   0.000031   6.324139   93.675831   100.000000
42.6500   0.000030   6.319717   93.680253   100.000000
42.6600   0.000030   6.315298   93.684671   100.000000
42.6700   0.000030   6.310883   93.689087   100.000000
42.6800   0.000030   6.306470   93.693499   100.000000
42.6900   0.000030   6.302061   93.697909   100.000000
42.7000   0.000030   6.297655   93.702315   100.000000
42.7100   0.000030   6.293252   93.706719   100.000000
42.7200   0.000030   6.288852   93.711119   100.000000
42.7300   0.000030   6.284454   93.715516   100.000000
42.7400   0.000029   6.280061   93.719910   100.000000
42.7500   0.000029   6.275670   93.724301   100.000000
42.7600   0.000029   6.271282   93.728689   100.000000
42.7700   0.000029   6.266897   93.733074   100.000000
42.7800   0.000029   6.262515   93.737456   100.000000
42.7900   0.000029   6.258137   93.741834   100.000000
42.8000   0.000029   6.253761   93.746210   100.000000
42.8100   0.000029   6.249389   93.750583   100.000000
42.8200   0.000029   6.245019   93.754952   100.000000
42.8300   0.000029   6.240653   93.759319   100.000000
42.8400   0.000028   6.236289   93.763682   100.000000
42.8500   0.000028   6.231929   93.768043   100.000000
42.8600   0.000028   6.227572   93.772400   100.000000
42.8700   0.000028   6.223218   93.776754   100.000000
42.8800   0.000028   6.218866   93.781105   100.000000
42.8900   0.000028   6.214518   93.785454   100.000000
42.9000   0.000028   6.210173   93.789799   100.000000
42.9100   0.000028   6.205831   93.794141   100.000000
42.9200   0.000028   6.201492   93.798480   100.000000
42.9300   0.000028   6.197156   93.802816   100.000000
42.9400   0.000027   6.192823   93.807149   100.000000
42.9500   0.000027   6.188493   93.811479   100.000000
42.9600   0.000027   6.184167   93.815806   100.000000
42.9700   0.000027   6.179843   93.820130   100.000000
42.9800   0.000027   6.175522   93.824451   100.000000
42.9900   0.000027   6.171204   93.828769   100.000000
43.0000   0.000027   6.166889   93.833084   100.000000
43.0100   0.000027   6.162577   93.837396   100.000000
43.0200   0.000027   6.158269   93.841705   100.000000
43.0300   0.000027   6.153963   93.846010   100.000000
43.0400   0.000026   6.149660   93.850313   100.000000
43.0500   0.000026   6.145360   93.854613   100.000000
43.0600   0.000026   6.141064   93.858910   100.000000
43.0700   0.000026   6.136770   93.863204   100.000000
43.0800   0.000026   6.132479   93.867495   100.000000
43.0900   0.000026   6.128192   93.871782   100.000000
43.1000   0.000026   6.123907   93.876067   100.000000
43.1100   0.000026   6.119625   93.880349   100.000000
43.1200   0.000026   6.115346   93.884628   100.000000
43.1300   0.000026   6.111071   93.888904   100.000000
43.1400   0.000026   6.106798   93.893177   100.000000
43.1500   0.000025   6.102528   93.897446   100.000000
43.1600   0.000025   6.098261   93.901713   100.000000
43.1700   0.000025   6.093998   93.905977   100.000000
43.1800   0.000025   6.089737   93.910238   100.000000
43.1900   0.000025   6.085479   93.914496   100.000000
43.2000   0.000025   6.081224   93.918751   100.000000
43.2100   0.000025   6.076972   93.923003   100.000000
43.2200   0.000025   6.072723   93.927252   100.000000
43.2300   0.000025   6.068477   93.931498   100.000000
43.2400   0.000025   6.064234   93.935741   100.000000
43.2500   0.000025   6.059994   93.939981   100.000000
43.2600   0.000025   6.055757   93.944218   100.000000
43.2700   0.000024   6.051523   93.948452   100.000000
43.2800   0.000024   6.047292   93.952684   100.000000
43.2900   0.000024   6.043064   93.956912   100.000000
43.3000   0.000024   6.038839   93.961137   100.000000
43.3100   0.000024   6.034616   93.965360   100.000000
43.3200   0.000024   6.030397   93.969579   100.000000
43.3300   0.000024   6.026181   93.973795   100.000000
43.3400   0.000024   6.021967   93.978009   100.000000
43.3500   0.000024   6.017757   93.982219   100.000000
43.3600   0.000024   6.013549   93.986427   100.000000
43.3700   0.000024   6.009345   93.990632   100.000000
43.3800   0.000024   6.005143   93.994833   100.000000
43.3900   0.000023   6.000944   93.999032   100.000000
43.4000   0.000023   5.996749   94.003228   100.000000
43.4100   0.000023   5.992556   94.007421   100.000000
43.4200   0.000023   5.988366   94.011611   100.000000
43.4300   0.000023   5.984179   94.015798   100.000000
43.4400   0.000023   5.979995   94.019982   100.000000
43.4500   0.000023   5.975814   94.024163   100.000000
43.4600   0.000023   5.971636   94.028342   100.000000
43.4700   0.000023   5.967460   94.032517   100.000000
43.4800   0.000023   5.963288   94.036689   100.000000
43.4900   0.000023   5.959119   94.040859   100.000000
43.5000   0.000023   5.954952   94.045025   100.000000
43.5100   0.000022   5.950788   94.049189   100.000000
43.5200   0.000022   5.946628   94.053350   100.000000
43.5300   0.000022   5.942470   94.057508   100.000000
43.5400   0.000022   5.938315   94.061663   100.000000
43.5500   0.000022   5.934163   94.065815   100.000000
43.5600   0.000022   5.930014   94.069964   100.000000
43.5700   0.000022   5.925868   94.074110   100.000000
43.5800   0.000022   5.921725   94.078254   100.000000
43.5900   0.000022   5.917584   94.082394   100.000000
43.6000   0.000022   5.913447   94.086532   100.000000
43.6100   0.000022   5.909312   94.090666   100.000000
43.6200   0.000022   5.905180   94.094798   100.000000
43.6300   0.000022   5.901052   94.098927   100.000000
43.6400   0.000021   5.896926   94.103053   100.000000
43.6500   0.000021   5.892803   94.107176   100.000000
43.6600   0.000021   5.888682   94.111296   100.000000
43.6700   0.000021   5.884565   94.115414   100.000000
43.6800   0.000021   5.880451   94.119528   100.000000
43.6900   0.000021   5.876339   94.123640   100.000000
43.7000   0.000021   5.872231   94.127748   100.000000
43.7100   0.000021   5.868125   94.131854   100.000000
43.7200   0.000021   5.864022   94.135957   100.000000
43.7300   0.000021   5.859922   94.140057   100.000000
43.7400   0.000021   5.855825   94.144155   100.000000
43.7500   0.000021   5.851730   94.148249   100.000000
43.7600   0.000021   5.847639   94.152341   100.000000
43.7700   0.000020   5.843550   94.156429   100.000000
43.7800   0.000020   5.839465   94.160515   100.000000
43.7900   0.000020   5.835382   94.164598   100.000000
43.8000   0.000020   5.831302   94.168678   100.000000
43.8100   0.000020   5.827225   94.172755   100.000000
43.8200   0.000020   5.823150   94.176830   100.000000
43.8300   0.000020   5.819079   94.180901   100.000000
43.8400   0.000020   5.815010   94.184970   100.000000
43.8500   0.000020   5.810944   94.189036   100.000000
43.8600   0.000020   5.806881   94.193099   100.000000
43.8700   0.000020   5.802821   94.197159   100.000000
43.8800   0.000020   5.798764   94.201216   100.000000
43.8900   0.000020   5.794710   94.205271   100.000000
43.9000   0.000020   5.790658   94.209322   100.000000
43.9100   0.000020   5.786609   94.213371   100.000000
43.9200   0.000019   5.782563   94.217417   100.000000
43.9300   0.000019   5.778520   94.221460   100.000000
43.9400   0.000019   5.774480   94.225501   100.000000
43.9500   0.000019   5.770443   94.229538   100.000000
43.9600   0.000019   5.766408   94.233573   100.000000
43.9700   0.000019   5.762376   94.237605   100.000000
43.9800   0.000019   5.758347   94.241634   100.000000
43.9900   0.000019   5.754321   94.245660   100.000000
44.0000   0.000019   5.750298   94.249683   100.000000
44.0100   0.000019   5.746277   94.253704   100.000000
44.0200   0.000019   5.742260   94.257722   100.000000
44.0300   0.000019   5.738245   94.261737   100.000000
44.0400   0.000019   5.734233   94.265749   100.000000
44.0500   0.000019   5.730223   94.269758   100.000000
44.0600   0.000019   5.726217   94.273765   100.000000
44.0700   0.000018   5.722213   94.277768   100.000000
44.0800   0.000018   5.718212   94.281769   100.000000
44.0900   0.000018   5.714214   94.285768   100.000000
44.1000   0.000018   5.710219   94.289763   100.000000
44.1100   0.000018   5.706226   94.293756   100.000000
44.1200   0.000018   5.702237   94.297745   100.000000
44.1300   0.000018   5.698250   94.301732   100.000000
44.1400   0.000018   5.694266   94.305716   100.000000
44.1500   0.000018   5.690284   94.309698   100.000000
44.1600   0.000018   5.686306   94.313677   100.000000
44.1700   0.000018   5.682330   94.317652   100.000000
44.1800   0.000018   5.678357   94.321625   100.000000
44.1900   0.000018   5.674387   94.325596   100.000000
44.2000   0.000018   5.670419   94.329563   100.000000
44.2100   0.000018   5.666454   94.333528   100.000000
44.2200   0.000017   5.662493   94.337490   100.000000
44.2300   0.000017   5.658533   94.341449   100.000000
44.2400   0.000017   5.654577   94.345406   100.000000
44.2500   0.000017   5.650623   94.349359   100.000000
44.2600   0.000017   5.646673   94.353310   100.000000
44.2700   0.000017   5.642724   94.357258   100.000000
44.2800   0.000017   5.638779   94.361204   100.000000
44.2900   0.000017   5.634837   94.365146   100.000000
44.3000   0.000017   5.630897   94.369086   100.000000
44.3100   0.000017   5.626960   94.373023   100.000000
44.3200   0.000017   5.623025   94.376958   100.000000
44.3300   0.000017   5.619094   94.380889   100.000000
44.3400   0.000017   5.615165   94.384818   100.000000
44.3500   0.000017   5.611239   94.388744   100.000000
44.3600   0.000017   5.607316   94.392668   100.000000
44.3700   0.000017   5.603395   94.396588   100.000000
44.3800   0.000017   5.599477   94.400506   100.000000
44.3900   0.000016   5.595562   94.404421   100.000000
44.4000   0.000016   5.591650   94.408334   100.000000
44.4100   0.000016   5.587740   94.412243   100.000000
44.4200   0.000016   5.583833   94.416150   100.000000
44.4300   0.000016   5.579929   94.420054   100.000000
44.4400   0.000016   5.576028   94.423956   100.000000
44.4500   0.000016   5.572129   94.427855   100.000000
44.4600   0.000016   5.568233   94.431751   100.000000
44.4700   0.000016   5.564340   94.435644   100.000000
44.4800   0.000016   5.560449   94.439535   100.000000
44.4900   0.000016   5.556562   94.443422   100.000000
44.5000   0.000016   5.552677   94.447308   100.000000
44.5100   0.000016   5.548794   94.451190   100.000000
44.5200   0.000016   5.544915   94.455070   100.000000
44.5300   0.000016   5.541038   94.458947   100.000000
44.5400   0.000016   5.537163   94.462821   100.000000
44.5500   0.000016   5.533292   94.466693   100.000000
44.5600   0.000016   5.529423   94.470561   100.000000
44.5700   0.000015   5.525557   94.474428   100.000000
44.5800   0.000015   5.521694   94.478291   100.000000
44.5900   0.000015   5.517833   94.482152   100.000000
44.6000   0.000015   5.513975   94.486010   100.000000
44.6100   0.000015   5.510120   94.489865   100.000000
44.6200   0.000015   5.506267   94.493718   100.000000
44.6300   0.000015   5.502417   94.497568   100.000000
44.6400   0.000015   5.498570   94.501415   100.000000
44.6500   0.000015   5.494725   94.505260   100.000000
44.6600   0.000015   5.490883   94.509102   100.000000
44.6700   0.000015   5.487044   94.512941   100.000000
44.6800   0.000015   5.483208   94.516777   100.000000
44.6900   0.000015   5.479374   94.520611   100.000000
44.7000   0.000015   5.475543   94.524442   100.000000
44.7100   0.000015   5.471714   94.528271   100.000000
44.7200   0.000015   5.467889   94.532097   100.000000
44.7300   0.000015   5.464066   94.535920   100.000000
44.7400   0.000015   5.460245   94.539740   100.000000
44.7500   0.000015   5.456428   94.543558   100.000000
44.7600   0.000014   5.452612   94.547373   100.000000
44.7700   0.000014   5.448800   94.551186   100.000000
